"Longitude" "Latitude"
"12238" 12.083 44.417
"12239" 12.25 44.417
"12240" 9.417 44.583
"12241" 9.583 44.583
"12242" 9.75 44.583
"12243" 9.917 44.583
"12244" 10.083 44.583
"12245" 10.25 44.583
"12246" 10.417 44.583
"12247" 10.583 44.583
"12248" 10.75 44.583
"12249" 10.917 44.583
"12250" 11.083 44.583
"12251" 11.25 44.583
"12252" 11.417 44.583
"12253" 11.583 44.583
"12254" 11.75 44.583
"12255" 11.917 44.583
"12256" 12.083 44.583
"12257" 12.25 44.583
"12258" 9.417 44.75
"12259" 9.583 44.75
"12260" 9.75 44.75
"12261" 9.917 44.75
"12262" 10.083 44.75
"12263" 10.25 44.75
"12264" 10.417 44.75
"12265" 10.583 44.75
"12266" 10.75 44.75
"12267" 10.917 44.75
"12268" 11.083 44.75
"12269" 11.25 44.75
"12270" 11.417 44.75
"12271" 11.583 44.75
"12272" 11.75 44.75
"12273" 11.917 44.75
"12274" 12.083 44.75
"12275" 12.25 44.75
"12276" 9.417 44.917
"12277" 9.583 44.917
"12278" 9.75 44.917
"12279" 9.917 44.917
"12280" 10.083 44.917
"12281" 10.25 44.917
"12282" 10.417 44.917
"12283" 10.583 44.917
"12284" 10.75 44.917
"12285" 10.917 44.917
"12286" 11.083 44.917
"12287" 11.25 44.917
"12288" 11.417 44.917
"12289" 11.75 44.917
"12290" 11.917 44.917
"12291" 12.083 44.917
"12292" 9.583 45.083
"12293" 9.917 45.083
"12294" 11.25 42.417
"12295" 11.417 42.417
"12296" 11.083 42.583
"12297" 11.25 42.583
"12298" 11.417 42.583
"12299" 11.583 42.583
"12300" 10.25 42.75
"12301" 10.417 42.75
"12302" 10.917 42.75
"12303" 11.083 42.75
"12304" 11.25 42.75
"12305" 11.417 42.75
"12306" 11.583 42.75
"12307" 11.75 42.75
"12308" 10.583 42.917
"12309" 10.75 42.917
"12310" 10.917 42.917
"12311" 11.083 42.917
"12312" 11.25 42.917
"12313" 11.417 42.917
"12314" 11.583 42.917
"12315" 11.75 42.917
"12316" 11.917 42.917
"12317" 10.583 43.083
"12318" 10.75 43.083
"12319" 10.917 43.083
"12320" 11.083 43.083
"12321" 11.25 43.083
"12322" 11.417 43.083
"12323" 11.583 43.083
"12324" 11.75 43.083
"12325" 11.917 43.083
"12326" 10.583 43.25
"12327" 10.75 43.25
"12328" 10.917 43.25
"12329" 11.083 43.25
"12330" 11.25 43.25
"12331" 11.417 43.25
"12332" 11.583 43.25
"12333" 11.75 43.25
"12334" 11.917 43.25
"12335" 12.083 43.25
"12336" 10.417 43.417
"12337" 10.583 43.417
"12338" 10.75 43.417
"12339" 10.917 43.417
"12340" 11.083 43.417
"12341" 11.25 43.417
"12342" 11.417 43.417
"12343" 11.583 43.417
"12344" 11.75 43.417
"12345" 11.917 43.417
"12346" 12.083 43.417
"12347" 10.25 43.583
"12348" 10.417 43.583
"12349" 10.583 43.583
"12350" 10.75 43.583
"12351" 10.917 43.583
"12352" 11.083 43.583
"12353" 11.25 43.583
"12354" 11.417 43.583
"12355" 11.583 43.583
"12356" 11.75 43.583
"12357" 11.917 43.583
"12358" 12.083 43.583
"12359" 10.25 43.75
"12360" 10.417 43.75
"12361" 10.583 43.75
"12362" 10.75 43.75
"12363" 10.917 43.75
"12364" 11.083 43.75
"12365" 11.25 43.75
"12366" 11.417 43.75
"12367" 11.583 43.75
"12368" 11.75 43.75
"12369" 11.917 43.75
"12370" 12.083 43.75
"12371" 12.25 43.75
"12372" 10.25 43.917
"12373" 10.417 43.917
"12374" 10.583 43.917
"12375" 10.75 43.917
"12376" 10.917 43.917
"12377" 11.083 43.917
"12378" 11.25 43.917
"12379" 11.417 43.917
"12380" 11.583 43.917
"12381" 10.083 44.083
"12382" 10.25 44.083
"12383" 10.417 44.083
"12384" 10.583 44.083
"12385" 10.75 44.083
"12386" 10.917 44.083
"12387" 11.083 44.083
"12388" 11.25 44.083
"12389" 11.417 44.083
"12390" 11.583 44.083
"12391" 9.917 44.25
"12392" 10.083 44.25
"12393" 10.25 44.25
"12394" 9.917 44.417
"12395" 12.583 42.417
"12396" 12.25 42.583
"12397" 12.417 42.583
"12398" 12.583 42.583
"12399" 12.75 42.583
"12400" 12.083 42.75
"12401" 12.25 42.75
"12402" 12.417 42.75
"12403" 12.583 42.75
"12404" 12.75 42.75
"12405" 12.917 42.75
"12406" 13.083 42.75
"12407" 12.083 42.917
"12408" 12.25 42.917
"12409" 12.417 42.917
"12410" 12.583 42.917
"12411" 12.75 42.917
"12412" 12.917 42.917
"12413" 12.083 43.083
"12414" 12.25 43.083
"12415" 12.417 43.083
"12416" 12.583 43.083
"12417" 12.75 43.083
"12418" 12.25 43.25
"12419" 12.417 43.25
"12420" 12.583 43.25
"12421" 12.75 43.25
"12422" 12.25 43.417
"12423" 12.417 43.417
"12424" 12.583 43.417
"12425" 12.25 43.583
"12426" 13.25 42.75
"12427" 13.417 42.75
"12428" 13.083 42.917
"12429" 13.25 42.917
"12430" 13.417 42.917
"12431" 13.583 42.917
"12432" 13.75 42.917
"12433" 13.917 42.917
"12434" 12.917 43.083
"12435" 13.083 43.083
"12436" 13.25 43.083
"12437" 13.417 43.083
"12438" 13.583 43.083
"12439" 13.75 43.083
"12440" 12.917 43.25
"12441" 13.083 43.25
"12442" 13.25 43.25
"12443" 13.417 43.25
"12444" 13.583 43.25
"12445" 13.75 43.25
"12446" 12.75 43.417
"12447" 12.917 43.417
"12448" 13.083 43.417
"12449" 13.25 43.417
"12450" 13.417 43.417
"12451" 13.583 43.417
"12452" 12.417 43.583
"12453" 12.583 43.583
"12454" 12.75 43.583
"12455" 12.917 43.583
"12456" 13.083 43.583
"12457" 13.25 43.583
"12458" 13.417 43.583
"12459" 13.583 43.583
"12460" 12.417 43.75
"12461" 12.583 43.75
"12462" 12.75 43.75
"12463" 12.917 43.75
"12464" 13.083 43.75
"12465" 13.25 43.75
"12466" 12.25 43.917
"12467" 12.417 43.917
"12468" 12.75 43.917
"12469" 12.917 43.917
"12470" 13.083 41.25
"12471" 13.25 41.25
"12472" 13.417 41.25
"12473" 13.583 41.25
"12474" 13.75 41.25
"12475" 12.75 41.417
"12476" 12.917 41.417
"12477" 13.083 41.417
"12478" 13.25 41.417
"12479" 13.417 41.417
"12480" 13.583 41.417
"12481" 13.75 41.417
"12482" 12.583 41.583
"12483" 12.75 41.583
"12484" 12.917 41.583
"12485" 13.083 41.583
"12486" 13.25 41.583
"12487" 13.417 41.583
"12488" 13.583 41.583
"12489" 13.75 41.583
"12490" 13.917 41.583
"12491" 12.25 41.75
"12492" 12.417 41.75
"12493" 12.583 41.75
"12494" 12.75 41.75
"12495" 12.917 41.75
"12496" 13.083 41.75
"12497" 13.25 41.75
"12498" 13.417 41.75
"12499" 13.583 41.75
"12500" 13.75 41.75
"12501" 12.083 41.917
"12502" 12.25 41.917
"12503" 12.417 41.917
"12504" 12.583 41.917
"12505" 12.75 41.917
"12506" 12.917 41.917
"12507" 13.083 41.917
"12508" 13.25 41.917
"12509" 11.75 42.083
"12510" 11.917 42.083
"12511" 12.083 42.083
"12512" 12.25 42.083
"12513" 12.417 42.083
"12514" 12.583 42.083
"12515" 12.75 42.083
"12516" 12.917 42.083
"12517" 11.75 42.25
"12518" 11.917 42.25
"12519" 12.083 42.25
"12520" 12.25 42.25
"12521" 12.417 42.25
"12522" 12.583 42.25
"12523" 12.75 42.25
"12524" 12.917 42.25
"12525" 13.083 42.25
"12526" 13.25 42.25
"12527" 11.583 42.417
"12528" 11.75 42.417
"12529" 11.917 42.417
"12530" 12.083 42.417
"12531" 12.25 42.417
"12532" 12.417 42.417
"12533" 12.75 42.417
"12534" 12.917 42.417
"12535" 13.083 42.417
"12536" 11.75 42.583
"12537" 11.917 42.583
"12538" 12.083 42.583
"12539" 12.917 42.583
"12540" 13.083 42.583
"12541" 13.25 42.583
"12542" 11.917 42.75
"12543" 13.917 41.75
"12544" 14.083 41.75
"12545" 13.417 41.917
"12546" 13.583 41.917
"12547" 13.75 41.917
"12548" 13.917 41.917
"12549" 14.083 41.917
"12550" 14.25 41.917
"12551" 14.417 41.917
"12552" 14.583 41.917
"12553" 13.083 42.083
"12554" 13.25 42.083
"12555" 13.417 42.083
"12556" 13.583 42.083
"12557" 13.75 42.083
"12558" 13.917 42.083
"12559" 14.083 42.083
"12560" 14.25 42.083
"12561" 14.417 42.083
"12562" 14.583 42.083
"12563" 14.75 42.083
"12564" 13.417 42.25
"12565" 13.583 42.25
"12566" 13.75 42.25
"12567" 13.917 42.25
"12568" 14.083 42.25
"12569" 14.25 42.25
"12570" 14.417 42.25
"12571" 14.583 42.25
"12572" 13.25 42.417
"12573" 13.417 42.417
"12574" 13.583 42.417
"12575" 13.75 42.417
"12576" 13.917 42.417
"12577" 14.083 42.417
"12578" 14.25 42.417
"12579" 13.417 42.583
"12580" 13.583 42.583
"12581" 13.75 42.583
"12582" 13.917 42.583
"12583" 14.083 42.583
"12584" 13.583 42.75
"12585" 13.75 42.75
"12586" 13.917 42.75
"12587" 14.583 41.417
"12588" 14.083 41.583
"12589" 14.25 41.583
"12590" 14.417 41.583
"12591" 14.583 41.583
"12592" 14.75 41.583
"12593" 14.917 41.583
"12594" 14.25 41.75
"12595" 14.417 41.75
"12596" 14.583 41.75
"12597" 14.75 41.75
"12598" 14.917 41.75
"12599" 15.083 41.75
"12600" 14.75 41.917
"12601" 14.917 41.917
"12602" 15.083 41.917
"12603" 15.25 40.083
"12604" 15.417 40.083
"12605" 15.583 40.083
"12606" 14.917 40.25
"12607" 15.083 40.25
"12608" 15.25 40.25
"12609" 15.417 40.25
"12610" 15.583 40.25
"12611" 15.75 40.25
"12612" 15.083 40.417
"12613" 15.25 40.417
"12614" 15.417 40.417
"12615" 15.583 40.417
"12616" 14.417 40.583
"12617" 14.583 40.583
"12618" 14.917 40.583
"12619" 15.083 40.583
"12620" 15.25 40.583
"12621" 15.417 40.583
"12622" 14.417 40.75
"12623" 14.583 40.75
"12624" 14.75 40.75
"12625" 14.917 40.75
"12626" 15.083 40.75
"12627" 15.25 40.75
"12628" 14.083 40.917
"12629" 14.25 40.917
"12630" 14.417 40.917
"12631" 14.583 40.917
"12632" 14.75 40.917
"12633" 14.917 40.917
"12634" 15.083 40.917
"12635" 15.25 40.917
"12636" 15.417 40.917
"12637" 13.917 41.083
"12638" 14.083 41.083
"12639" 14.25 41.083
"12640" 14.417 41.083
"12641" 14.583 41.083
"12642" 14.75 41.083
"12643" 14.917 41.083
"12644" 15.083 41.083
"12645" 15.25 41.083
"12646" 15.417 41.083
"12647" 13.917 41.25
"12648" 14.083 41.25
"12649" 14.25 41.25
"12650" 14.417 41.25
"12651" 14.583 41.25
"12652" 14.75 41.25
"12653" 14.917 41.25
"12654" 15.083 41.25
"12655" 13.917 41.417
"12656" 14.083 41.417
"12657" 14.25 41.417
"12658" 14.417 41.417
"12659" 14.75 41.417
"12660" 14.917 41.417
"12661" 18.083 39.917
"12662" 18.25 39.917
"12663" 18.417 39.917
"12664" 18.083 40.083
"12665" 18.25 40.083
"12666" 18.417 40.083
"12667" 17.75 40.25
"12668" 17.917 40.25
"12669" 18.083 40.25
"12670" 18.25 40.25
"12671" 18.417 40.25
"12672" 16.917 40.417
"12673" 17.25 40.417
"12674" 17.417 40.417
"12675" 17.583 40.417
"12676" 17.75 40.417
"12677" 17.917 40.417
"12678" 18.083 40.417
"12679" 18.25 40.417
"12680" 16.75 40.583
"12681" 16.917 40.583
"12682" 17.083 40.583
"12683" 17.25 40.583
"12684" 17.417 40.583
"12685" 17.583 40.583
"12686" 17.75 40.583
"12687" 17.917 40.583
"12688" 18.083 40.583
"12689" 16.417 40.75
"12690" 16.75 40.75
"12691" 16.917 40.75
"12692" 17.083 40.75
"12693" 17.25 40.75
"12694" 17.417 40.75
"12695" 17.583 40.75
"12696" 17.75 40.75
"12697" 16.25 40.917
"12698" 16.417 40.917
"12699" 16.583 40.917
"12700" 16.75 40.917
"12701" 16.917 40.917
"12702" 17.083 40.917
"12703" 17.25 40.917
"12704" 15.583 41.083
"12705" 16.083 41.083
"12706" 16.25 41.083
"12707" 16.417 41.083
"12708" 16.583 41.083
"12709" 16.75 41.083
"12710" 16.917 41.083
"12711" 17.083 41.083
"12712" 15.25 41.25
"12713" 15.417 41.25
"12714" 15.583 41.25
"12715" 15.75 41.25
"12716" 15.917 41.25
"12717" 16.083 41.25
"12718" 16.25 41.25
"12719" 16.417 41.25
"12720" 16.583 41.25
"12721" 15.083 41.417
"12722" 15.25 41.417
"12723" 15.417 41.417
"12724" 15.583 41.417
"12725" 15.75 41.417
"12726" 15.917 41.417
"12727" 16.083 41.417
"12728" 15.083 41.583
"12729" 15.25 41.583
"12730" 15.417 41.583
"12731" 15.583 41.583
"12732" 15.75 41.583
"12733" 15.917 41.583
"12734" 15.25 41.75
"12735" 15.417 41.75
"12736" 15.583 41.75
"12737" 15.75 41.75
"12738" 15.917 41.75
"12739" 16.083 41.75
"12740" 15.25 41.917
"12741" 15.417 41.917
"12742" 15.583 41.917
"12743" 15.75 41.917
"12744" 15.917 41.917
"12745" 16.083 41.917
"12746" 15.75 40.083
"12747" 15.917 40.083
"12748" 16.083 40.083
"12749" 16.25 40.083
"12750" 16.417 40.083
"12751" 15.917 40.25
"12752" 16.083 40.25
"12753" 16.25 40.25
"12754" 16.417 40.25
"12755" 16.583 40.25
"12756" 16.75 40.25
"12757" 15.75 40.417
"12758" 15.917 40.417
"12759" 16.083 40.417
"12760" 16.25 40.417
"12761" 16.417 40.417
"12762" 16.583 40.417
"12763" 16.75 40.417
"12764" 15.583 40.583
"12765" 15.75 40.583
"12766" 15.917 40.583
"12767" 16.083 40.583
"12768" 16.25 40.583
"12769" 16.417 40.583
"12770" 16.583 40.583
"12771" 15.417 40.75
"12772" 15.583 40.75
"12773" 15.75 40.75
"12774" 15.917 40.75
"12775" 16.083 40.75
"12776" 16.25 40.75
"12777" 16.583 40.75
"12778" 15.583 40.917
"12779" 15.75 40.917
"12780" 15.917 40.917
"12781" 16.083 40.917
"12782" 15.75 41.083
"12783" 15.917 41.083
"12784" 15.75 37.917
"12785" 15.917 37.917
"12786" 16.083 37.917
"12787" 15.583 38.083
"12788" 15.75 38.083
"12789" 15.917 38.083
"12790" 16.083 38.083
"12791" 15.75 38.25
"12792" 15.917 38.25
"12793" 16.083 38.25
"12794" 16.25 38.25
"12795" 15.917 38.417
"12796" 16.083 38.417
"12797" 16.25 38.417
"12798" 16.417 38.417
"12799" 16.583 38.417
"12800" 15.917 38.583
"12801" 16.083 38.583
"12802" 16.25 38.583
"12803" 16.417 38.583
"12804" 16.583 38.583
"12805" 16.083 38.75
"12806" 16.25 38.75
"12807" 16.417 38.75
"12808" 16.583 38.75
"12809" 16.25 38.917
"12810" 16.417 38.917
"12811" 16.583 38.917
"12812" 16.75 38.917
"12813" 16.917 38.917
"12814" 17.083 38.917
"12815" 16.083 39.083
"12816" 16.25 39.083
"12817" 16.417 39.083
"12818" 16.583 39.083
"12819" 16.75 39.083
"12820" 16.917 39.083
"12821" 17.083 39.083
"12822" 16.083 39.25
"12823" 16.25 39.25
"12824" 16.417 39.25
"12825" 16.583 39.25
"12826" 16.75 39.25
"12827" 16.917 39.25
"12828" 17.083 39.25
"12829" 16.083 39.417
"12830" 16.25 39.417
"12831" 16.417 39.417
"12832" 16.583 39.417
"12833" 16.75 39.417
"12834" 16.917 39.417
"12835" 17.083 39.417
"12836" 15.917 39.583
"12837" 16.083 39.583
"12838" 16.25 39.583
"12839" 16.417 39.583
"12840" 16.583 39.583
"12841" 16.75 39.583
"12842" 15.917 39.75
"12843" 16.083 39.75
"12844" 16.25 39.75
"12845" 16.417 39.75
"12846" 15.75 39.917
"12847" 15.917 39.917
"12848" 16.083 39.917
"12849" 16.25 39.917
"12850" 16.417 39.917
"12851" 16.583 39.917
"12852" 16.583 40.083
"12853" 14.583 36.75
"12854" 14.75 36.75
"12855" 14.917 36.75
"12856" 15.083 36.75
"12857" 14.417 36.917
"12858" 14.583 36.917
"12859" 14.75 36.917
"12860" 14.917 36.917
"12861" 15.083 36.917
"12862" 13.917 37.083
"12863" 14.083 37.083
"12864" 14.25 37.083
"12865" 14.417 37.083
"12866" 14.583 37.083
"12867" 14.75 37.083
"12868" 14.917 37.083
"12869" 15.083 37.083
"12870" 15.25 37.083
"12871" 13.583 37.25
"12872" 13.75 37.25
"12873" 13.917 37.25
"12874" 14.083 37.25
"12875" 14.25 37.25
"12876" 14.417 37.25
"12877" 14.583 37.25
"12878" 14.75 37.25
"12879" 14.917 37.25
"12880" 15.083 37.25
"12881" 15.25 37.25
"12882" 13.25 37.417
"12883" 13.417 37.417
"12884" 13.583 37.417
"12885" 13.75 37.417
"12886" 13.917 37.417
"12887" 14.083 37.417
"12888" 14.25 37.417
"12889" 14.417 37.417
"12890" 14.583 37.417
"12891" 14.75 37.417
"12892" 14.917 37.417
"12893" 15.083 37.417
"12894" 12.75 37.583
"12895" 12.917 37.583
"12896" 13.083 37.583
"12897" 13.25 37.583
"12898" 13.417 37.583
"12899" 13.583 37.583
"12900" 13.75 37.583
"12901" 13.917 37.583
"12902" 14.083 37.583
"12903" 14.25 37.583
"12904" 14.417 37.583
"12905" 14.583 37.583
"12906" 14.75 37.583
"12907" 14.917 37.583
"12908" 15.083 37.583
"12909" 12.417 37.75
"12910" 12.583 37.75
"12911" 12.75 37.75
"12912" 12.917 37.75
"12913" 13.083 37.75
"12914" 13.25 37.75
"12915" 13.417 37.75
"12916" 13.583 37.75
"12917" 13.75 37.75
"12918" 13.917 37.75
"12919" 14.083 37.75
"12920" 14.25 37.75
"12921" 14.417 37.75
"12922" 14.583 37.75
"12923" 14.75 37.75
"12924" 14.917 37.75
"12925" 15.083 37.75
"12926" 15.25 37.75
"12927" 12.417 37.917
"12928" 12.583 37.917
"12929" 12.75 37.917
"12930" 12.917 37.917
"12931" 13.083 37.917
"12932" 13.25 37.917
"12933" 13.417 37.917
"12934" 13.583 37.917
"12935" 13.75 37.917
"12936" 13.917 37.917
"12937" 14.083 37.917
"12938" 14.25 37.917
"12939" 14.417 37.917
"12940" 14.583 37.917
"12941" 14.75 37.917
"12942" 14.917 37.917
"12943" 15.083 37.917
"12944" 15.25 37.917
"12945" 12.583 38.083
"12946" 12.75 38.083
"12947" 12.917 38.083
"12948" 13.083 38.083
"12949" 13.25 38.083
"12950" 13.417 38.083
"12951" 13.583 38.083
"12952" 14.583 38.083
"12953" 14.75 38.083
"12954" 14.917 38.083
"12955" 15.083 38.083
"12956" 15.25 38.083
"12957" 15.417 38.083
"12958" 15.25 38.25
"12959" 15.417 38.25
"12960" 15.583 38.25
"12961" 14.917 38.417
"12962" 8.583 38.917
"12963" 8.75 38.917
"12964" 8.917 38.917
"12965" 8.417 39.083
"12966" 8.583 39.083
"12967" 8.75 39.083
"12968" 8.917 39.083
"12969" 8.417 39.25
"12970" 8.583 39.25
"12971" 8.75 39.25
"12972" 8.917 39.25
"12973" 9.083 39.25
"12974" 9.25 39.25
"12975" 9.417 39.25
"12976" 9.583 39.25
"12977" 8.417 39.417
"12978" 8.583 39.417
"12979" 8.75 39.417
"12980" 8.917 39.417
"12981" 9.083 39.417
"12982" 9.25 39.417
"12983" 9.417 39.417
"12984" 9.583 39.417
"12985" 8.417 39.583
"12986" 8.583 39.583
"12987" 8.75 39.583
"12988" 8.917 39.583
"12989" 9.083 39.583
"12990" 9.25 39.583
"12991" 9.417 39.583
"12992" 9.583 39.583
"12993" 8.583 39.75
"12994" 8.75 39.75
"12995" 8.917 39.75
"12996" 9.083 39.75
"12997" 9.25 39.75
"12998" 9.417 39.75
"12999" 9.583 39.75
"13000" 8.417 39.917
"13001" 8.583 39.917
"13002" 8.75 39.917
"13003" 8.917 39.917
"13004" 9.083 39.917
"13005" 9.25 39.917
"13006" 9.417 39.917
"13007" 9.583 39.917
"13008" 8.417 40.083
"13009" 8.583 40.083
"13010" 8.75 40.083
"13011" 8.917 40.083
"13012" 9.083 40.083
"13013" 9.25 40.083
"13014" 9.417 40.083
"13015" 9.583 40.083
"13016" 8.583 40.25
"13017" 8.75 40.25
"13018" 8.917 40.25
"13019" 9.083 40.25
"13020" 9.25 40.25
"13021" 9.417 40.25
"13022" 9.583 40.25
"13023" 8.417 40.417
"13024" 8.583 40.417
"13025" 8.75 40.417
"13026" 8.917 40.417
"13027" 9.083 40.417
"13028" 9.25 40.417
"13029" 9.417 40.417
"13030" 9.583 40.417
"13031" 9.75 40.417
"13032" 8.25 40.583
"13033" 8.417 40.583
"13034" 8.583 40.583
"13035" 8.75 40.583
"13036" 8.917 40.583
"13037" 9.083 40.583
"13038" 9.25 40.583
"13039" 9.417 40.583
"13040" 9.583 40.583
"13041" 9.75 40.583
"13042" 8.25 40.75
"13043" 8.417 40.75
"13044" 8.583 40.75
"13045" 8.75 40.75
"13046" 8.917 40.75
"13047" 9.083 40.75
"13048" 9.25 40.75
"13049" 9.417 40.75
"13050" 9.583 40.75
"13051" 9.75 40.75
"13052" 8.25 40.917
"13053" 8.75 40.917
"13054" 8.917 40.917
"13055" 9.083 40.917
"13056" 9.25 40.917
"13057" 9.417 40.917
"13058" 9.583 40.917
"13059" 8.25 41.083
"13060" 8.917 41.083
"13061" 9.083 41.083
"13062" 9.25 41.083
"13063" 9.417 41.083
"13064" 9.583 41.083
"13065" 9.25 41.25
"13066" 9.417 41.25
"13067" 9.583 47.083
"13068" 23.583 53.917
"13069" 23.75 53.917
"13070" 23.917 53.917
"13071" 24.083 53.917
"13072" 24.25 53.917
"13073" 24.417 53.917
"13074" 24.583 53.917
"13075" 24.75 53.917
"13076" 23.583 54.083
"13077" 23.75 54.083
"13078" 23.917 54.083
"13079" 24.083 54.083
"13080" 24.25 54.083
"13081" 24.417 54.083
"13082" 24.583 54.083
"13083" 24.75 54.083
"13084" 24.917 54.083
"13085" 25.083 54.083
"13086" 25.583 54.083
"13087" 25.75 54.083
"13088" 23.417 54.25
"13089" 23.583 54.25
"13090" 23.75 54.25
"13091" 23.917 54.25
"13092" 24.083 54.25
"13093" 24.25 54.25
"13094" 24.417 54.25
"13095" 24.583 54.25
"13096" 24.75 54.25
"13097" 24.917 54.25
"13098" 25.083 54.25
"13099" 25.25 54.25
"13100" 25.417 54.25
"13101" 25.583 54.25
"13102" 25.75 54.25
"13103" 22.75 54.417
"13104" 22.917 54.417
"13105" 23.083 54.417
"13106" 23.25 54.417
"13107" 23.417 54.417
"13108" 23.583 54.417
"13109" 23.75 54.417
"13110" 23.917 54.417
"13111" 24.083 54.417
"13112" 24.25 54.417
"13113" 24.417 54.417
"13114" 24.583 54.417
"13115" 24.75 54.417
"13116" 24.917 54.417
"13117" 25.083 54.417
"13118" 25.25 54.417
"13119" 25.417 54.417
"13120" 25.583 54.417
"13121" 22.75 54.583
"13122" 22.917 54.583
"13123" 23.083 54.583
"13124" 23.25 54.583
"13125" 23.417 54.583
"13126" 23.583 54.583
"13127" 23.75 54.583
"13128" 23.917 54.583
"13129" 24.083 54.583
"13130" 24.25 54.583
"13131" 24.417 54.583
"13132" 24.583 54.583
"13133" 24.75 54.583
"13134" 24.917 54.583
"13135" 25.083 54.583
"13136" 25.25 54.583
"13137" 25.417 54.583
"13138" 25.583 54.583
"13139" 25.75 54.583
"13140" 22.75 54.75
"13141" 22.917 54.75
"13142" 23.083 54.75
"13143" 23.25 54.75
"13144" 23.417 54.75
"13145" 23.583 54.75
"13146" 23.75 54.75
"13147" 23.917 54.75
"13148" 24.083 54.75
"13149" 24.25 54.75
"13150" 24.417 54.75
"13151" 24.583 54.75
"13152" 24.75 54.75
"13153" 24.917 54.75
"13154" 25.083 54.75
"13155" 25.25 54.75
"13156" 25.417 54.75
"13157" 25.583 54.75
"13158" 25.75 54.75
"13159" 22.583 54.917
"13160" 22.75 54.917
"13161" 22.917 54.917
"13162" 23.083 54.917
"13163" 23.25 54.917
"13164" 23.417 54.917
"13165" 23.583 54.917
"13166" 23.75 54.917
"13167" 23.917 54.917
"13168" 24.083 54.917
"13169" 24.25 54.917
"13170" 24.417 54.917
"13171" 24.583 54.917
"13172" 24.75 54.917
"13173" 24.917 54.917
"13174" 25.083 54.917
"13175" 25.25 54.917
"13176" 25.417 54.917
"13177" 25.583 54.917
"13178" 25.75 54.917
"13179" 25.917 54.917
"13180" 26.083 54.917
"13181" 26.25 54.917
"13182" 21.75 55.083
"13183" 21.917 55.083
"13184" 22.083 55.083
"13185" 22.25 55.083
"13186" 22.417 55.083
"13187" 22.583 55.083
"13188" 22.75 55.083
"13189" 22.917 55.083
"13190" 23.083 55.083
"13191" 23.25 55.083
"13192" 23.417 55.083
"13193" 23.583 55.083
"13194" 23.75 55.083
"13195" 23.917 55.083
"13196" 24.083 55.083
"13197" 24.25 55.083
"13198" 24.417 55.083
"13199" 24.583 55.083
"13200" 24.75 55.083
"13201" 24.917 55.083
"13202" 25.083 55.083
"13203" 25.25 55.083
"13204" 25.417 55.083
"13205" 25.583 55.083
"13206" 25.75 55.083
"13207" 25.917 55.083
"13208" 26.083 55.083
"13209" 26.25 55.083
"13210" 26.417 55.083
"13211" 26.583 55.083
"13212" 26.75 55.083
"13213" 21.25 55.25
"13214" 21.417 55.25
"13215" 21.583 55.25
"13216" 21.75 55.25
"13217" 21.917 55.25
"13218" 22.083 55.25
"13219" 22.25 55.25
"13220" 22.417 55.25
"13221" 22.583 55.25
"13222" 22.75 55.25
"13223" 22.917 55.25
"13224" 23.083 55.25
"13225" 23.25 55.25
"13226" 23.417 55.25
"13227" 23.583 55.25
"13228" 23.75 55.25
"13229" 23.917 55.25
"13230" 24.083 55.25
"13231" 24.25 55.25
"13232" 24.417 55.25
"13233" 24.583 55.25
"13234" 24.75 55.25
"13235" 24.917 55.25
"13236" 25.083 55.25
"13237" 25.25 55.25
"13238" 25.417 55.25
"13239" 25.583 55.25
"13240" 25.75 55.25
"13241" 25.917 55.25
"13242" 26.083 55.25
"13243" 26.25 55.25
"13244" 26.417 55.25
"13245" 26.583 55.25
"13246" 26.75 55.25
"13247" 26.917 55.25
"13248" 21.083 55.417
"13249" 21.25 55.417
"13250" 21.417 55.417
"13251" 21.583 55.417
"13252" 21.75 55.417
"13253" 21.917 55.417
"13254" 22.083 55.417
"13255" 22.25 55.417
"13256" 22.417 55.417
"13257" 22.583 55.417
"13258" 22.75 55.417
"13259" 22.917 55.417
"13260" 23.083 55.417
"13261" 23.25 55.417
"13262" 23.417 55.417
"13263" 23.583 55.417
"13264" 23.75 55.417
"13265" 23.917 55.417
"13266" 24.083 55.417
"13267" 24.25 55.417
"13268" 24.417 55.417
"13269" 24.583 55.417
"13270" 24.75 55.417
"13271" 24.917 55.417
"13272" 25.083 55.417
"13273" 25.25 55.417
"13274" 25.417 55.417
"13275" 25.583 55.417
"13276" 25.75 55.417
"13277" 25.917 55.417
"13278" 26.083 55.417
"13279" 26.25 55.417
"13280" 26.417 55.417
"13281" 26.583 55.417
"13282" 26.75 55.417
"13283" 21.25 55.583
"13284" 21.417 55.583
"13285" 21.583 55.583
"13286" 21.75 55.583
"13287" 21.917 55.583
"13288" 22.083 55.583
"13289" 22.25 55.583
"13290" 22.417 55.583
"13291" 22.583 55.583
"13292" 22.75 55.583
"13293" 22.917 55.583
"13294" 23.083 55.583
"13295" 23.25 55.583
"13296" 23.417 55.583
"13297" 23.583 55.583
"13298" 23.75 55.583
"13299" 23.917 55.583
"13300" 24.083 55.583
"13301" 24.25 55.583
"13302" 24.417 55.583
"13303" 24.583 55.583
"13304" 24.75 55.583
"13305" 24.917 55.583
"13306" 25.083 55.583
"13307" 25.25 55.583
"13308" 25.417 55.583
"13309" 25.583 55.583
"13310" 25.75 55.583
"13311" 25.917 55.583
"13312" 26.083 55.583
